TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555587166,555587166,PA,Fracciones 50 y 51 del Lote Fiscal 3,Fracciones 50 y 51 del Lote Fiscal 3,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,78.81,76.2151303120421,Not Applicable,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555587167,555587167,PA,Zanjon de Loreto,Zanjon de Loreto,Reserva Natural Urbana de Uso Múltiple,Urban Multiple Use Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,10.6,12.1420462797072,Not Applicable,0,Designated,2013,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555587168,555587168,PA,Valdés,Valdés,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Coastal,0,10101.80041587,21379,19482.0662069212,Not Reported,0,Designated,2014,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555587169,555587169,PA,Andino Norpatagónica,Andino Norpatagónica,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,22669,23574.3192460995,Not Applicable,0,Designated,2007,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624152,555624152,PA,El Rincón,El Rincón,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,150,150.005364833557,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PNPFPM.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624153,555624153,PA,Isla El Tala,Isla El Tala,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,12,69.2921040068716,Not Applicable,0,Designated,2012,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fuerza Áerea Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624154,555624154,PA,Campo Garabato,Campo Garabato,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,27,26.5480387640529,Not Applicable,0,Designated,2012,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fuerza Áerea Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624155,555624155,PA,La Calera,La Calera,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,113.77,136.225313622449,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ejercito Argentino,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624156,555624156,PA,Puerto Península,Puerto Península,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,88,80.6149546135834,Not Applicable,0,Designated,2008,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ejercito Argentino,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624157,555624157,PA,Mar Chiquita - Dragones de Malvinas,Mar Chiquita - Dragones de Malvinas,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0.484017876163193,17.53,18.6153112558206,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fuerza Áerea Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624158,555624158,PA,Baterías - Charles Darwin,Baterías - Charles Darwin,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0.031434227065101,10,10.1134245405107,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Armada Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624160,555624160,PA,Ascochinga,Ascochinga,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,33.89,33.9733235486386,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fuerza Áerea Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555624161,555624161,PA,Punta Buenos Aires,Punta Buenos Aires,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,1.60305185613494,75,82.3982870928962,Not Applicable,0,Designated,2008,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Armada Argentina,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
